Tipo;Ítem inventariable;Producto con variantes;Venta en negativo;Nombre;Referencia;Unidad de medida;Categoría;Descripción;Costo inicial;Precio base;Impuesto;Precio total;Precio: General;Código cuenta contable;Cuenta contable;Código cuenta de inventario;Cuenta de inventario;Código cuenta de costo de venta;Cuenta de costo de venta;Código de barras
Producto;Si;No;No;AKFRA MOSQUETÓN ANZUELO CHICO P/20  (CALIDAD LUCERO) NIQUEL;AV0600570101;Unidad;AVIOS;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;AKFRA MOSQUETÓN ANZUELO CHICO P/25 (CALIDAD LUCERO) NIQUEL;AV0600580101;Unidad;AVIOS;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;AKFRA MOSQUETÓN ANZUELO CHICO P/30 (CALIDAD LUCERO) NIQUEL;AV0600590101;Unidad;AVIOS;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;AKFRA MOSQUETÓN ANZUELO CHICO P/40 (CALIDAD LUCERO) NIQUEL;AV0600600101;Unidad;AVIOS;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;ROUEZ MEDIALUNA P/15 HILO 4MM NIQUEL;AV0400770101;Unidad;AVIOS;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;MEDIALUNA P/20 HILO 4MM NIQUEL;AV1000780101;Unidad;AVIOS;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;MEDIALUNA P/25 HILO 4.5MM NIQUEL;AV1000790101;Unidad;AVIOS;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;MEDIALUNA P/30 HILO 4.5 NIQUEL;AV1000800101;Unidad;AVIOS;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;SIN PROVEEDOR MEDIALUNA P/40 HILO 5 NIQUEL;AV1000810101;Unidad;;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;YKK CIERRE ALUMINIO N5 SUELA /BEIGE    856;AV0100010212;Metro;;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;YKK CIERRE METAL N5 TABACO 331;AV0100010114;Metro;;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;APHOLO DADO P/15 (CALIDAD LUCERO) NIQUEL;AV0700470101;Unidad;AVIOS;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;APHOLO DADO P/20 (CALIDAD LUCERO) NIQUEL;AV0700480101;Unidad;AVIOS;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;DADO P/30 HILO 3.5 NIQUEL;AV1000830101;Unidad;AVIOS;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;DADO P/40 HILO 3 NIQUEL;AV1000840101;Unidad;AVIOS;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;AKFRA MOSQUETÓN PINZA P/20 (CALIDAD LUCERO) NIQUEL;AV0600610101;Unidad;AVIOS;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;AKFRA MOSQUETÓN PINZA P/25 (CALIDAD LUCERO) NIQUEL;AV0600620101;Unidad;AVIOS;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;APHOLO MOSQUETÓN PINZA P/32 (CALIDAD LUCERO) NIQUEL;AV0700630101;Unidad;AVIOS;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;APHOLO MOSQUETÓN PINZA P/38 (CALIDAD LUCERO) NIQUEL;AV0700640101;Unidad;AVIOS;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;SIN PROVEEDOR HEBILLA CINTURON P/40 PUENTE FIJO NIQUEL;AV1000850101;Unidad;;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;HEBILLA CINTURON P/30 NIQUEL;AV1000500101;Unidad;AVIOS;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;SIN PROVEEDOR HEBILLA CINTURON P/35 PUENTE FIJO NIQUEL;AV1000870101;Unidad;;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;HEBILLA CINTURON P/20 NIQUEL;AV1000880101;Unidad;AVIOS;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;APHOLO HEBILLA CINTURON P/40  NIQUEL;AV0700490101;Unidad;AVIOS;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;APHOLO HEBILLA CINTURON P/30 NIQUEL;AV0700500101;Unidad;AVIOS;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;ROUEZ PATIN 12 MM (CLAVO DE FONDO) NIQUEL;AV0400140101;Unidad;AVIOS;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;DADO REGULADOR P/30 HILO 3.5 NIQUEL;AV1000890101;Unidad;AVIOS;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;ROUEZ DADO REGULADOR P/40 HILO 3.5 NIQUEL;AV0400900101;Unidad;AVIOS;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;ROUEZ HERRAJES PARA BILLETES DORADO;AV0400150124;Unidad;AVIOS;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;SIN PROVEEDOR HEBILLA CINTURON P/30 CUADRADA NIQUEL;AV1000910101;Unidad;;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;HEBILLA CINTURON P/30 REDONDEADA (GOTA) NIQUEL;AV1000920101;Unidad;;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;YKK CIERRE ALUMINIO N5 ROJO 520;AV0100010213;Metro;;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;YKK CIERRE ALUMINIO N5 TABACO 331;AV0100010214;Metro;;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;YKK CIERRE ALUMINIO N5 AZUL 169;AV0100010215;Unidad;;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;SIN PROVEEDOR REGULADOR MOVIL REFORZADO P/25 NIQUEL;AV1000930101;Unidad;;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;APHOLO CHAPA LETRAS LUCERO NIQUEL;AV0700650101;Unidad;AVIOS;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;"APHOLO CHAPA ""L"" LUCERO NIQUEL";AV0700660101;Unidad;AVIOS;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;ROUEZ TIRACIERRE SIN MARCA  RECTANGULAR NIQUEL;AV0400160101;Unidad;AVIOS;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;ROUEZ MOSQUETÓN ANZUELO CHICO P/20 NIQUEL;AV0400170101;Unidad;AVIOS;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;ROUEZ MOSQUETON ANZUELO GRANDE P/20 NIQUEL;AV0400180101;Unidad;AVIOS;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;YKK CIERRE ALUMINIO N5 VERDE 567;AV0100010217;Metro;;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;APHOLO BROCHE RESORTE 15 MM (LUCERO) NIQUEL;AV0700510101;Unidad;AVIOS;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;APHOLO MOSQUETÓN PINZA P/10 (CALIDAD LUCERO) NIQUEL;AV0700520101;Unidad;AVIOS;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;APHOLO MOSQUETÓN PINZA P/27 (CALIDAD LUCERO) NIQUEL;AV0700530101;Unidad;AVIOS;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;SIN PROVEEDOR BROCHE TORNIQUETE 25X16 CM  NIQUEL;AV1000950101;Unidad;;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;ROUEZ PATIN 10 MM NIQUEL;AV0400190101;Unidad;AVIOS;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;AKFRA MOSQUETÓN ANZUELO GRANDE P/20 (CALIDAD LUCERO) NIQUEL;AV0600670101;Unidad;AVIOS;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;AKFRA MOSQUETÓN ANZUELO GRANDE P/25 (CALIDAD LUCERO) NIQUEL;AV0600680101;Unidad;AVIOS;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;AKFRA MOSQUETÓN ANZUELO GRANDE P/30 (CALIDAD LUCERO) NIQUEL;AV0600690101;Unidad;AVIOS;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;AKFRA MOSQUETÓN ANZUELO GRANDE P/40(CALIDAD LUCERO) NIQUEL;AV0600700101;Unidad;AVIOS;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;TIP TOP (HEBILLA) P/30 NEGRO;AV0501120426;Unidad;PRODUCCION;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;TIP TOP HEBILLA P/40 NEGRO;AV0500960426;Unidad;PRODUCCION;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;REGULADOR PLASTICO P/40 NEGRO;AV0500090401;Unidad;AVIOS;AVIOS;11,1;11,1;;11,1;11,1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;YKK CIERRE METAL N5 AZUL 169;AV0100010115;Metro;AVIOS;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;HEBILLA ROLO P/25 NIQUEL;AV1000970101;Unidad;PRODUCCION;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;HEBILLA ROLO FIJO P/20 NIQUEL;AV1000980101;Unidad;;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;HEBILLA ROLO PUENTE FIJO P/25 NIQUEL;AV1001000101;Unidad;;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
?Producto;Si;No;No;TIP TOP ESCALERA PLASTICA 30 MM  NEGRO;AV0500100426;Unidad;;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;TIP TOP DADO PLASTICO P/30 MM NEGRO;AV0500110426;Unidad;;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;DADO PLASTICO P/40 MM NEGRO;AV0500120426;Unidad;AVIOS;AVIOS;6,2;6,2;;6,2;6,2;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;RRO CIERRE MONOFILAMENTO N5 CHALK GREY (gris claro) (813);AV0200010323;Metro;;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;SIN PROVEEDOR ARGOLLA P/6 HILO 1.9MM NIQUEL;AV1001010101;Unidad;PRODUCCION;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;ROUEZ PATIN 12 MM (REDONDEADO) NIQUEL;AV0400200101;Unidad;AVIOS;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;YKK CIERRE METAL N5 GRIS (301);AV0100010131;Metro;;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;DESLIZADOR CON TIRACIERRE P/MONOF N5 GOLIAT NIQUEL;AV0201100301;Unidad;AVIOS;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;ROUEZ MOSQUETON ANZUELO (PECESITO) 8.5 MM  NIQUEL;AV0400210101;Unidad;AVIOS;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;ROUEZ MOSQUETON TIJERITA 8.5 MM (pinza) NIQUEL;AV0400220101;Unidad;AVIOS;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;SIN PROVEEDOR HEBILLA CUADRADA P/15 NIQUEL;AV1001020101;Unidad;;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;ROUEZ HEBILLA P/13 NIQUEL;AV0400230101;Unidad;PRODUCCION;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;YKK CIERRE METAL N5 GRIS (860);AV0100010132;Metro;;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;CINTURON MARINERO VERDE/TABACO;CM3;Unidad;CINTURON;CINTURON;1490;1490;;1490;1490;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;CARTERA CHALTEN BRIDGE NEGRO;MG010850301;Unidad;MARRO GRANDE;CARTERA;114990;119990;;119990;119990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;CARTERA CHALTEN BRIDGE CARAMELO;MG010850303;Unidad;MARRO GRANDE;CARTERA;114990;119990;;119990;119990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;CARTERA CHALTEN BRIDGE ROJO;MG010850307;Unidad;MARRO GRANDE;CARTERA;114990;119990;;119990;119990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;CARTERA CHALTEN BRIDGE AZUL;MG010850309;Unidad;MARRO GRANDE;CARTERA;114990;119990;;119990;119990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;CARTERA CHALTEN BRIDGE CAMEL;MG010850311;Unidad;MARRO GRANDE;CARTERA;114990;119990;;119990;119990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;CARTERA CHALTEN BRIDGE VERDE;MG010850310;Unidad;MARRO GRANDE;CARTERA;114990;119990;;119990;119990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;HEBILLA P/30 ROLO PUENTE QUEBRADO NIQUEL;AV0701130101;Unidad;AVIOS;AVIOS;10;10;;10;10;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;FLEJE METAL CRUDO  37 x 1.5;AV1201140127;Unidad;AVIOS;AVIOS;353,4;353,4;;353,4;353,4;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;HEBILLA P/30 ROLO FIJO NIQUEL;AV0401150101;Unidad;AVIOS;AVIOS;10;10;;10;10;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;HEBILLA P/30 ROLO NIQUEL;AV0401160101;Unidad;AVIOS;AVIOS;160;160;;160;160;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;CINTA POLIESTER LISA TRENCILLA 25 MM NEGRO;AV1101170526;Metro;AVIOS;AVIOS;26,68;26,68;;26,68;26,68;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;CINTA POLIESTER LISA TRENCILLA 25MM CHOCOLATE;AV1101180538;Metro;AVIOS;AVIOS;26,68;26,68;;26,68;26,68;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;CINTA POLIESTER LISA 40MM NEGRA;AV1101190526;Metro;AVIOS;AVIOS;48,83;48,83;;48,83;48,83;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;CINTA POLIESTER LISA 40MM CHOCOLATE;AV1101200538;Metro;AVIOS;AVIOS;58,24;58,24;;58,24;58,24;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;.INACTIVO;D012;Unidad;DISC;INACTIVO;0;0;;0;0;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;HEBILLA P/10 NIQUEL;AV1001210101;Unidad;PRODUCCION;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;ROUEZ MOSQUETON P/10 ZAMAC NIQUEL (CALIDAD LUCERO);AV0401220101;Unidad;PRODUCCION;AVIOS;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;HILO POLYESTER N°40 CRUDO 101;AV1401243940;Unidad;;HILO;1328;1328;;1328;1328;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;HILO POLYESTER N°40 NEGRO 52;AV1401244040;Unidad;PRODUCCION;HILO;1328;1328;;1328;1328;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;HILO POLYESTER N°40 MARRON 111;AV1401244140;Unidad;;HILO;1328;1328;;1328;1328;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;HILO POLYESTER N°40 VERDE 126;AV1401244240;Unidad;;HILO;1328;1328;;1328;1328;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;HILO POLYESTER N°40 AZUL 77;AV1401244340;Unidad;;HILO;1328;1328;;1328;1328;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;HILO POLYESTER N°40 ROJO 58;AV1401244440;Unidad;;HILO;1328;1328;;1328;1328;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;HILO POLYESTER N°60 MARRON 111;AV1401254160;Unidad;;HILO;1328;1328;;1328;1328;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;HILO POLYESTER N°60 VERDE 126;AV1401254260;Unidad;;HILO;1328;1328;;1328;1328;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;HILO POLYESTER N°60 AZUL 77;AV1401254360;Unidad;;HILO;1328;1328;;1328;1328;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;HILO POLYESTER N°60 ROJO 58;AV1401254460;Unidad;;HILO;1328;1328;;1328;1328;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;HILO POLYESTER N°20 MARRON 111;AV1401234120;Unidad;;HILO;1725;1725;;1725;1725;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;HILO POLYESTER N°20 ROJIZO 59;AV1401234520;Unidad;;HILO;1725;1725;;1725;1725;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;HILO NYLON N°40 SALMON 86;AV1401264640;Unidad;;HILO;1824;1824;;1824;1824;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;HILO NYLON N°40 CRUDO 101;AV1401263640;Unidad;;HILO;1824;1824;;1824;1824;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;HILO NYLON N°40 CHOCOLATE 90;AV1401264740;Unidad;;HILO;1824;1824;;1824;1824;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;HILO NYLON N°40 NEGRO 32;AV1401264040;Unidad;;HILO;1824;1824;;1824;1824;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;HILO NYLON N°40 ROJIZO 59;AV1401264540;Unidad;AVIOS;HILO;1824;1824;;1824;1824;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;HILO NYLON N°40 MARRON 111;AV1401264140;Unidad;;HILO;1824;1824;;1824;1824;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;HILO NYLON N°40 VERDE 126;AV1401264240;Unidad;;HILO;1824;1824;;1824;1824;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;HILO NYLON N°40 CARAMELO 118;AV1401264940;Unidad;;HILO;1824;1824;;1824;1824;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;HILO NYLON N°40 CARAMELO 195;AV1401265040;Unidad;;HILO;1824;1824;;1824;1824;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;HILO NYLON N°40 GRIS 199;AV1401265140;Unidad;;HILO;1824;1824;;1824;1824;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;HILO NYLON N°40 GRIS 119;AV1401265240;Unidad;;HILO;1824;1824;;1824;1824;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;HILO NYLON N°40 AZUL 78;AV1401265340;Unidad;;HILO;1824;1824;;1824;1824;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;HILO NYLON N°60 ROJO 58;AV1401274460;Unidad;;HILO;1824;1824;;1824;1824;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;HILO NYLON N°60 VERDE 126;AV1401274260;Unidad;;HILO;1824;1824;;1824;1824;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;HILO NYLON N°60 CRUDO 101;AV1401273960;Unidad;;HILO;1824;1824;;1824;1824;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;HILO NYLON N°60 CHOCOLATE 90;AV1401274760;Unidad;;HILO;1824;1824;;1824;1824;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;HILO NYLON N°60 MARRON 111;AV1401274160;Unidad;;HILO;1824;1824;;1824;1824;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;HILO NYLON N°60 GRIS 119;AV1401275260;Unidad;;HILO;1824;1824;;1824;1824;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;HILO NYLON N°60 GRIS 199;AV1401275160;Unidad;;HILO;1824;1824;;1824;1824;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;HILO NYLON N°60 ROJIZO 59;AV1401274560;Unidad;;HILO;1824;1824;;1824;1824;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;HILO NYLON N°60 AZUL 77;AV1401274360;Unidad;;HILO;1824;1824;;1824;1824;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;HILO NYLON N°60 AZUL 78;AV1401275360;Unidad;;HILO;1824;1824;;1824;1824;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;HILO NYLON N°60 NEGRO 52;AV1401274060;Unidad;;HILO;1824;1824;;1824;1824;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;TINTA DE BORDES NEGRO;AV1601300926;Unidad;AVIOS;TINTA;5150;5150;;5150;5150;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;TINTA DE BORDES MARRON AFRICANO;AV1601300954;Unidad;PRODUCCION;TINTA;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;TINTA DE BORDES SUELA;AV1601300955;Unidad;AVIOS;TINTA;5150;5150;;5150;5150;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;TINTA DE BORDES ROJO;AV1601300929;Unidad;;TINTA;5150;5150;;5150;5150;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;TINTA DE BORDES AZUL;AV1601300956;Unidad;AVIOS;TINTA;5150;5150;;5150;5150;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;TINTA DE BORDES VERDE;AV1601300957;Unidad;AVIOS;TINTA 1/2 LITRO;5150;5150;;5150;5150;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;TINTA DE BORDES GRIS;AV1601300928;Unidad;;TINTA;5150;5150;;5150;5150;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;FIJADOR PARA TINTAS CRUDO;AV1501311027;Unidad;;FIJADOR;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;CEMENTO DE APARAR POTENTE 18L;AV170129018;Unidad;AVIOS;ADHESIVO;10340;10340;;10340;10340;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;CEMENTO DE CONTACTO 500 POTENTE 14L;AV170134014;Unidad;PRODUCCION;ADHESIVO;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;TIJERIN CORTA HILOS METAL;OM01001001;Unidad;PRODUCCION;OTROS MATERIALES;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;LIMAS NICHOLSON N°6 TAPPER;OM01002001;Unidad;PRODUCCION;OTROS MATERIALES;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;TIJERA MUNDIAL MANGO ROJO METAL;OM01003001;Unidad;PRODUCCION;OTROS MATERIALES;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;LAPIZ DE MERCURIO;OM01004002;Unidad;PRODUCCION;OTROS MATERIALES;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;AGUJAS DP X 35 LR Nm 110 / 18;OM01005001;Unidad;PRODUCCION;AGUJAS X 10;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;AGUJAS DP X 35 LR Nm 130;OM01006001;Unidad;PRODUCCION;AGUJAS X 10;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;AGUJAS DP X 35 LR Nm 140 / 23;OM01007001;Unidad;PRODUCCION;AGUJA X 10;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;AGUJAS DP X 35 LR Nm 160;OM01008001;Unidad;PRODUCCION;AGUJA X 10;1;1;;1;1;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;PORTALENTES JANO IGUANA AZUL;MC020390709;Unidad;MARRO CHICA;PORTALENTES;26990;26990;;26990;26990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;PORTALENTES JANO IGUANA VERDE;MC020390710;Unidad;MARRO CHICA;PORTALENTES;26990;26990;;26990;26990;;Ventas;;Mercaderías;;Costo de la mercadería;
